

央视频道,#genre#
400年前 17名修女被恶魔附身 案件轰动欧洲 驱魔师轮番上阵,https://vd2.bdstatic.com/mda-pb53gue05m267v7a/sc/cae_h264/1675657132715788972/mda-pb53gue05m267v7a.mp4?v_from_s=bdapp-resbox-zan-hna
2005年 欧洲发现活着的金字塔竟与特斯拉的预言吻合,https://vd2.bdstatic.com/mda-pav4vegmqyj604mb/sc/cae_h264/1675052430096963209/mda-pav4vegmqyj604mb.mp4?v_from_s=bdapp-author-hnb
少年派的真相 11年前的经典故事 最近又有人解读出了终极的答案,https://vd3.bdstatic.com/mda-pa84nfvi3bbg91mn/sc/cae_h264/1673247453339879175/mda-pa84nfvi3bbg91mn.mp4?v_from_s=bdapp-author-hnb
他有一种古老的球技 64年前他打破了偏见却让自己陷入风波,https://vd2.bdstatic.com/mda-pa109c4kem280yh8/sc/cae_h264/1672725860764579758/mda-pa109c4kem280yh8.mp4?v_from_s=bdapp-author-hnb
1965年太平洋上发生一起荒岛大逃杀事件,https://vd4.bdstatic.com/mda-nmr5gg9mm9p0jv39/sc/cae_h264/1672030424465189444/mda-nmr5gg9mm9p0jv39.mp4?v_from_s=bdapp-author-hna
山就在那里这句名言的背后 也许还有一个你不知道的献祭故事,https://vd4.bdstatic.com/mda-nm42depvacha44jn/sc/cae_h264/1670213830542572218/mda-nm42depvacha44jn.mp4?v_from_s=bdapp-author-hna
这个男人发现了一个的化学阴谋 死磕50年帮你我赢下化学之战,https://vd3.bdstatic.com/mda-nkk38cfw698erdx9/sc/cae_h264/1669014456738295947/mda-nkk38cfw698erdx9.mp4?v_from_s=bdapp-author-hna
130年前 一个天才少年来到纽约 他撕毁300亿美元 只为点亮世界,https://vd2.bdstatic.com/mda-nk62w8cj6ysp5r4q/sc/cae_h264/1667794768611417183/mda-nk62w8cj6ysp5r4q.mp4?v_from_s=bdapp-bdappcore-hna
费米悖论 为什么我们找不到外星人 乌鸦竟然可以解释这个问题,https://vd2.bdstatic.com/mda-njw6iu15gnm9kg5j/sc/cae_h264/1667192756473444518/mda-njw6iu15gnm9kg5j.mp4?v_from_s=bdapp-resbox-zan-hnb
一群人闯入蒙古妖山 遭遇山难 27年后幸存者才讲出当年的细节,https://vd4.bdstatic.com/mda-njp5wcphn0nvysaw/sc/cae_h264/1666594698458248853/mda-njp5wcphn0nvysaw.mp4?v_from_s=bdapp-author-hna
从2亿年不进化的王者 到比黄金还贵的食物,https://vd2.bdstatic.com/mda-nj8evea5ju489q3s/sc/cae_h264/1665383599828868881/mda-nj8evea5ju489q3s.mp4?v_from_s=bdapp-author-hna
哥斯拉的传说 它的由来位于太平洋的小岛上 这里即将被淹没,https://vd3.bdstatic.com/mda-nj23tkrb0hdwz2x9/720p/h264/1664765325768944513/mda-nj23tkrb0hdwz2x9.mp4?v_from_s=bdapp-author-hna
20年前 教授深入复活节岛 破解石像谜团 竟发现地球监狱的真相,https://vd2.bdstatic.com/mda-nir385ppuq4xist8/sc/cae_h264/1664165327544424752/mda-nir385ppuq4xist8.mp4?v_from_s=bdapp-bdappcore-hnb
非洲发现三万年前的人类壁画 竟是仍然存活的地球第一批人类所为,https://vd4.bdstatic.com/mda-nii4udf4wjmuv4wb/sc/cae_h264/1663569376666242210/mda-nii4udf4wjmuv4wb.mp4?v_from_s=bdapp-author-hna
层层剖析多重人格的悬案 原来真正的意识主宰隐藏在更深的地方,https://vd4.bdstatic.com/mda-nib2d747qqvbgqs4/sc/cae_h264/1662971087190549098/mda-nib2d747qqvbgqs4.mp4?v_from_s=bdapp-author-hna
成都挖出扁鹊墓 失传千年的扁鹊医书重见天日,https://vd3.bdstatic.com/mda-ni45a4h9tuuw66zd/sc/cae_h264/1662350576023887438/mda-ni45a4h9tuuw66zd.mp4?v_from_s=bdapp-author-hna
龟蛇大战是摆拍 破解乌龟的谜团,https://vd3.bdstatic.com/mda-nhu4g2h4igv1viyx/sc/cae_h264/1661746546996500906/mda-nhu4g2h4igv1viyx.mp4?v_from_s=bdapp-resbox-zan-hnb
达芬奇手稿中的飞桥 穿越到400年前 竟中出现清明上河图中,https://vd3.bdstatic.com/mda-nhm3nkj5pq1db9g5/sc/cae_h264/1661174437525852896/mda-nhm3nkj5pq1db9g5.mp4?v_from_s=bdapp-author-hna
北极32℃ 中东暴雨地球怎么了 原来山海经的传说一直存在,https://vd3.bdstatic.com/mda-nhe4jmu3kvij4uuk/sc/cae_h264/1660536161613180672/mda-nhe4jmu3kvij4uuk.mp4?v_from_s=bdapp-author-hna
美洲发现甲骨文 河南挖出白令海蓝鲸 原来商朝的真相远不止如此,https://vd4.bdstatic.com/mda-nh74n095v8vw32fw/sc/cae_h264/1659931842745308297/mda-nh74n095v8vw32fw.mp4?v_from_s=bdapp-feedserver-hnb
国际卫生条例因它而生 面对病菌 该如何压制它们的软肋,https://vd4.bdstatic.com/mda-nh058emhs44isffv/sc/cae_h264/1659366275282049442/mda-nh058emhs44isffv.mp4?v_from_s=bdapp-feedserver-hnb
潜入海底深渊 去发现一个来自基因深处的秘密,https://vd2.bdstatic.com/mda-ngq5dyswyi387jhc/sc/cae_h264/1658725412039874178/mda-ngq5dyswyi387jhc.mp4?v_from_s=bdapp-author-hna
鉴真 本中一带而过的和尚 他到底是一个什么样的人,https://vd2.bdstatic.com/mda-ngg3m50inpe8bmi9/sc/cae_h264/1658030814606809547/mda-ngg3m50inpe8bmi9.mp4?v_from_s=bdapp-author-hna
2300米下发现未知鱿鱼 慢慢破解悬案 发现了南极深海巨物的秘密,https://vd4.bdstatic.com/mda-ng91f4rznawzf8fe/sc/cae_h264/1657448052436847998/mda-ng91f4rznawzf8fe.mp4?v_from_s=bdapp-author-hna
无害的石斑鱼在海洋里有多生猛,https://vd4.bdstatic.com/mda-ng23ezhtm8if6e8h/sc/cae_h264/1656820355503503092/mda-ng23ezhtm8if6e8h.mp4?v_from_s=bdapp-author-hna
失落的道家黑科技 来自7000年前的仿生学 今天的技术无法复制,https://vd4.bdstatic.com/mda-nfr5i44e6gbu3qm2/sc/cae_h264/1656216795236248569/mda-nfr5i44e6gbu3qm2.mp4?v_from_s=bdapp-author-hna
出现在西安的1300岁的麦田怪圈 竟隐藏着有关帝国命运的风水密码,https://vd3.bdstatic.com/mda-nfi4j1bxrfszm8eh/sc/cae_h264/1655610025601736583/mda-nfi4j1bxrfszm8eh.mp4?v_from_s=bdapp-resbox-zan-hna
40年前 嵩山上发现武则天的日记 女皇晚年承认了自己一生的原罪,https://vd2.bdstatic.com/mda-nfb4qx7r9xk4mrau/sc/cae_h264/1679646053825406088/mda-nfb4qx7r9xk4mrau.mp4?v_from_s=bdapp-author-hnb
考古队意外闯入古堡 一个延续700年的神秘家族终于浮现,https://vd4.bdstatic.com/mda-njp5wcphn0nvysaw/sc/cae_h264/1666594698458248853/mda-njp5wcphn0nvysaw.mp4?v_from_s=bdapp-author-hna
吃大闸蟹会上瘾？真假螃蟹 为什么帝王是虫子而不是螃蟹,https://vd2.bdstatic.com/mda-neu45469d6fypm9m/sc/cae_h264/1653799300662987095/mda-neu45469d6fypm9m.mp4?v_from_s=bdapp-author-hnb
真实的唐僧到底有多强悍 一切真实的故事 从一场考古发现说起,https://vd2.bdstatic.com/mda-nem3wnbr2ue1qt8s/sc/cae_h264/1653794334352208784/mda-nem3wnbr2ue1qt8s.mp4?v_from_s=bdapp-author-hnb
从小龙虾到大花龙 我们吃的到底是什么生物,https://vd2.bdstatic.com/mda-nee1vtwha78m1v4f/sc/cae_h264/1652587851642005122/mda-nee1vtwha78m1v4f.mp4?v_from_s=bdapp-author-hnb
秦始皇的真面目,https://vd2.bdstatic.com/mda-ne74r1q1zipasjvj/sc/cae_h264/1651984351126403194/mda-ne74r1q1zipasjvj.mp4?v_from_s=bdapp-author-hnb
鲤鱼的秘密,https://vd3.bdstatic.com/mda-ne049afuraqgha9c/sc/cae_h264_delogo/1651382698941463439/mda-ne049afuraqgha9c.mp4?v_from_s=bdapp-author-hnb
史前避难所,https://vd2.bdstatic.com/mda-ndrb3kz44gkrf1j0/sc/cae_h264_delogo/1650970678782076074/mda-ndrb3kz44gkrf1j0.mp4?v_from_s=bdapp-author-hnb
会飞的中国人,https://vd4.bdstatic.com/mda-ndg5vwqjzp6gwycp/sc/cae_h264_delogo/1650169608534670199/mda-ndg5vwqjzp6gwycp.mp4?v_from_s=bdapp-author-hnb
七星封印棺 出现时空错位的遗物 线索却牵连出西方人,https://vd2.bdstatic.com/mda-nd95mp5dtqifstx8/sc/cae_h264_delogo/1649564670170849052/mda-nd95mp5dtqifstx8.mp4?v_from_s=bdapp-author-hnb
吸血鬼的真相,https://vd4.bdstatic.com/mda-nd1cx99f10e6v7a3/sc/cae_h264_delogo/1648960561137604105/mda-nd1cx99f10e6v7a3.mp4?v_from_s=bdapp-author-hnb
喜马拉雅密道,https://vd4.bdstatic.com/mda-ncr4uzt4yskv5htq/sc/cae_h264_delogo/1648353722169413260/mda-ncr4uzt4yskv5htq.mp4?v_from_s=bdapp-resbox-zan-hna
超级血液 器官再生 百毒不侵 这就是人们认为它是仙兽真正原因,https://vd4.bdstatic.com/mda-nck5xp3i5adduw78/sc/cae_h264_delogo/1647840268787437295/mda-nck5xp3i5adduw78.mp4?v_from_s=bdapp-author-hnb
镇魔塔的真相,https://vd3.bdstatic.com/mda-ncd53edp9w459gs6/sc/cae_h264_delogo/1647231788295184554/mda-ncd53edp9w459gs6.mp4?v_from_s=bdapp-author-hnb
千年镇水兽 都江堰背后隐藏着一个被删除的上古故事,https://vd2.bdstatic.com/mda-nc65d7wvwac7zhkt/sc/cae_h264_delogo/1646626090282993281/mda-nc65d7wvwac7zhkt.mp4?v_from_s=bdapp-author-hnb
越王剑的秘密,https://vd2.bdstatic.com/mda-nbk4yr94z152x293/sc/cae_h264_nowatermark_delogo/1645416770059590491/mda-nbk4yr94z152x293.mp4?v_from_s=bdapp-author-hnb
改变世界的鳕鱼,https://vd2.bdstatic.com/mda-nbe9i0vh4i2mnvt2/sc/cae_h264_nowatermark_delogo/1644909110729556273/mda-nbe9i0vh4i2mnvt2.mp4?v_from_s=bdapp-author-hnb
秦始皇的武器,https://vd3.bdstatic.com/mda-nb5id1srmss2ieu5/sc/cae_h264_nowatermark_delogo/1644207707731590392/mda-nb5id1srmss2ieu5.mp4?v_from_s=bdapp-author-hnb
鲍鱼的秘密,https://vd4.bdstatic.com/mda-navmq2z78s4gzbg4/sc/cae_h264_nowatermark_delogo/1643601734986121163/mda-navmq2z78s4gzbg4.mp4?v_from_s=bdapp-resbox-zan-hnb
大鹅的真实面貌超出你想象,https://vd2.bdstatic.com/mda-nag5rn25kdy93f2g/sc/cae_h264_nowatermark_delogo/1642393382327434603/mda-nag5rn25kdy93f2g.mp4?v_from_s=bdapp-author-hnb
不可思议的黑科技,https://vd4.bdstatic.com/mda-nap4u8qg2aasqgm6/sc/cae_h264_nowatermark_delogo/1642997717977814749/mda-nap4u8qg2aasqgm6.mp4?v_from_s=bdapp-resbox-zan-hnb
秦始皇陵真相,https://vd3.bdstatic.com/mda-na9652meqnadutn3/sc/cae_h264_nowatermark_delogo/1642090537873097971/mda-na9652meqnadutn3.mp4?v_from_s=bdapp-author-hnb
入侵海外的魔王 竟是云南人的宠物 三针蛰死牛 却被大量养殖,https://vd4.bdstatic.com/mda-na35syffmb40bvsv/sc/cae_h264/1680118046061291980/mda-na35syffmb40bvsv.mp4?v_from_s=bdapp-author-hnb
从4毛一斤到价比黄金,https://vd3.bdstatic.com/mda-mms3sq00a31bkqnb/sc/cae_h264_delogo/1643399256298270996/mda-mms3sq00a31bkqnb.mp4?v_from_s=bdapp-author-hnb
为什么中年会发福 糖尿病越来越高发 也许是你祖先留下的咒语,https://vd2.bdstatic.com/mda-mmj5pc8jt3mej3bj/sc/cae_h264_nowatermark/1640002780973121675/mda-mmj5pc8jt3mej3bj.mp4?v_from_s=bdapp-author-hnb
婴儿实验 华生与小艾伯特的悲剧,https://vd4.bdstatic.com/mda-pmd8zacy8d2s7muw/720p/h264/1702534838492949923/mda-pmd8zacy8d2s7muw.mp4?v_from_s=bdapp-landingpage-api-hna
发现免疫的秘密 原来寄生虫使用三角诅咒控制人类,https://vd4.bdstatic.com/mda-mmc6zaf3z6568yw1/sc/cae_h264_nowatermark/1639639335220937015/mda-mmc6zaf3z6568yw1.mp4?v_from_s=bdapp-author-hna
真假三文鱼,https://vd2.bdstatic.com/mda-mm55ax1ztx7dpccy/sc/cae_h264_nowatermark/1638763870401741508/mda-mm55ax1ztx7dpccy.mp4?v_from_s=bdapp-author-hna
曜变天目碗 装着整碗宇宙,https://vd4.bdstatic.com/mda-njg43umruimi9b2a/sc/cae_h264/1665982425315594000/mda-njg43umruimi9b2a.mp4?v_from_s=bdapp-author-hna
被誉为第五大发明的中国帆,https://vd4.bdstatic.com/mda-nkd4n65nz4fa1zwy/sc/cae_h264/1668398675486175703/mda-nkd4n65nz4fa1zwy.mp4?v_from_s=bdapp-author-hna
中国末代皇后,https://vd3.bdstatic.com/mda-nmi2rebetpa7rx0j/sc/cae_h264/1671424472946026065/mda-nmi2rebetpa7rx0j.mp4?v_from_s=bdapp-author-hna
三项新计划 自说自话的总裁,https://vd3.bdstatic.com/mda-pa3d6fy8uirmv204/720p/h264/1672823963430533994/mda-pa3d6fy8uirmv204.mp4?v_from_s=bdapp-author-hnb

最诡异的气体.隐藏在我们每个人体内让地球变成紫色,https://vd3.bdstatic.com/mda-pmh368d86nu9wqzk/wzdash/bd264/1702907321603378999/mda-pmh368d86nu9wqzk/dash-sc.mp4?cr=1&cd=1&abtest=&logid=0466493215&pd=1&pt=3&vid=217780460936061040
AI七宗罪.人工智能三大定律竟有致命漏洞,https://vd3.bdstatic.com/mda-qa24427jznhs9ep1/wzdash/bd264/1704271706142650151/mda-qa24427jznhs9ep1/dash-sc.mp4?cr=1&cd=1&abtest=&logid=3439144129&pd=1&pt=3&vid=17670337982169203629
为什么说猫能看到子弹时间,https://vd3.bdstatic.com/mda-pmuafahuta65t7kp/haokan_t/dash/1704100665635930072/mda-pmuafahuta65t7kp-2.mp4?cr=1&cd=1&abtest=&logid=0214553165&pd=1&pt=3&vid=7359454693523538634
人类学家深入非洲部落竟为啤酒折服,https://vd3.bdstatic.com/mda-pmj36vevi7y9wdaq/haokan_t/dash/1703064277605376003/mda-pmj36vevi7y9wdaq-2.mp4?cr=1&cd=1&abtest=&logid=0552756458&pd=1&pt=3&vid=18251812286794829726
镜像神经元.难道真的是心灵扬升的阶梯,https://vd3.bdstatic.com/mda-pmu4f47p5qds9gjm/wzdash/bd264/1703926096907462094/mda-pmu4f47p5qds9gjm/dash-sc.mp4?cr=1&cd=1&abtest=&logid=0640039060&pd=1&pt=3&vid=14378213100650277019
爱真的只是激素吗.当灵魂超脱肉体人类又能否逃离天罚,https://vd3.bdstatic.com/mda-pmmc13a0d7a61e3p/wzdash/bd264/1703317734318724060/mda-pmmc13a0d7a61e3p/dash-sc.mp4?cr=1&cd=1&abtest=&logid=0822969545&pd=1&pt=3&vid=12296698270595153357
人类永远无法战胜的初代魔王,https://vd3.bdstatic.com/mda-pms2r66z1r4zb0uz/wzdash/bd264/1703677742817233974/mda-pms2r66z1r4zb0uz/dash-sc.mp4?cr=1&cd=1&abtest=&logid=0694707666&pd=1&pt=3&vid=16921080726777024397
从苏美到波斯.最后的阿努纳奇,https://vd3.bdstatic.com/mda-pmq3t061x660vczz/wzdash/bd264/1703494150019374666/mda-pmq3t061x660vczz/dash-sc.mp4?cr=1&cd=1&abtest=&logid=0747062273&pd=1&pt=3&vid=8328585407203761469



